Dags reiknings,Kassanúmer,Vörunúmer,Lýsing,Magn,Upphæð m/VSK,Lýsing-stem,Price Per,ID
2020-05-03,21.0,1003,nice guy ,1.0,1190,"['nice', 'guy']",1190.0,63
2020-05-03,21.0,2065,prótein,1.0,290,['prótein'],290.0,6
2020-05-03,21.0,2005,chickencado,1.0,845,['chickencado'],845.0,8
2020-05-03,21.0,2001,chango,1.0,845,['chango'],845.0,6
2020-05-03,21.0,2071,lítil djús barna,1.0,550,"['lítil', 'djú', 'barna']",550.0,51
2020-05-03,21.0,2072,lítil samloka barna,1.0,550,"['lítil', 'samloka', 'barna']",550.0,51
2020-05-03,21.0,6023,chango,1.0,1195,['chango'],1195.0,6
2020-05-03,21.0,6036,presley,1.0,1195,['presley'],1195.0,69
2020-05-03,21.0,1007,presley ,1.0,1190,['presley'],1190.0,69
2020-05-03,21.0,000004,lítil poki,1.0,20,"['lítil', 'poki']",20.0,50
2020-05-03,21.0,2008,spicy chicken,1.0,845,"['spici', 'chicken']",845.0,75
2020-05-03,21.0,2008,spicy chicken,1.0,845,"['spici', 'chicken']",845.0,75
2020-05-03,21.0,2003,spicy tuna,1.0,845,"['spici', 'tuna']",845.0,77
2020-05-03,21.0,2007,parmella,1.0,845,['parmella'],845.0,65
2020-05-03,21.0,1001,good times ,1.0,1190,"['good', 'time']",1190.0,24
2020-05-03,21.0,1003,nice guy ,1.0,595,"['nice', 'guy']",595.0,63
2020-05-03,21.0,6102,mr blonde ,1.0,595,"['mr', 'blond']",595.0,59
2020-05-03,21.0,1007,presley ,1.0,595,['presley'],595.0,69
2020-05-03,21.0,1010,alabama ,1.0,595,['alabama'],595.0,0
2020-05-03,21.0,000005, poki,1.0,40,['poki'],40.0,50
2020-05-03,21.0,000005, poki,1.0,40,['poki'],40.0,50
2020-05-03,21.0,2018,pescado,1.0,845,['pescado'],845.0,67
2020-05-03,21.0,1001,good times ,1.0,595,"['good', 'time']",595.0,24
2020-05-03,21.0,2038,hangover,1.0,1690,['hangov'],1690.0,30
2020-05-03,21.0,2018,pescado,1.0,845,['pescado'],845.0,67
2020-05-03,21.0,1003,nice guy ,1.0,595,"['nice', 'guy']",595.0,63
2020-05-03,21.0,2038,hangover,1.0,1690,['hangov'],1690.0,30
2020-05-03,21.0,3001,indian flirt ,1.0,595,"['indian', 'flirt']",595.0,38
2020-05-03,21.0,1007,presley ,1.0,595,['presley'],595.0,69
2020-05-03,21.0,2007,parmella,1.0,845,['parmella'],845.0,65
2020-05-03,21.0,2005,chickencado,1.0,845,['chickencado'],845.0,8
2020-05-03,2.0,2003,spicy tuna,1.0,845,"['spici', 'tuna']",845.0,77
2020-05-03,2.0,2008,spicy chicken,1.0,845,"['spici', 'chicken']",845.0,75
2020-05-03,21.0,2008,spicy chicken,1.0,845,"['spici', 'chicken']",845.0,75
2020-05-03,21.0,2008,spicy chicken,1.0,845,"['spici', 'chicken']",845.0,75
2020-05-03,2.0,10003,coke 0 33l,1.0,300,"['coke', '0', '33l']",300.0,12
2020-05-03,2.0,10003,coke 0 33l,1.0,300,"['coke', '0', '33l']",300.0,12
2020-05-03,21.0,1003,nice guy ,1.0,595,"['nice', 'guy']",595.0,63
2020-05-03,21.0,1007,presley ,1.0,595,['presley'],595.0,69
2020-05-03,21.0,6029,spicy chicken,1.0,1195,"['spici', 'chicken']",1195.0,75
2020-05-03,21.0,6032,nice guy,1.0,1195,"['nice', 'guy']",1195.0,63
2020-05-03,2.0,2005,chickencado,1.0,845,['chickencado'],845.0,8
2020-05-03,2.0,2038,hangover,1.0,845,['hangov'],845.0,30
2020-05-03,2.0,1003,nice guy ,1.0,595,"['nice', 'guy']",595.0,63
2020-05-03,2.0,1003,nice guy ,1.0,595,"['nice', 'guy']",595.0,63
2020-05-03,2.0,6015,lítil nice guy,1.0,895,"['lítil', 'nice', 'guy']",895.0,64
2020-05-03,2.0,6092,lítil chicken curry,1.0,895,"['lítil', 'chicken', 'curri']",895.0,76
2020-05-03,21.0,2005,chickencado,1.0,845,['chickencado'],845.0,8
2020-05-03,21.0,1025,lotta love ,1.0,595,"['lotta', 'love']",595.0,48
2020-05-03,21.0,1004,honey bunny ,1.0,595,"['honey', 'bunni']",595.0,34
2020-05-03,21.0,2005,chickencado,1.0,845,['chickencado'],845.0,8
2020-05-03,2.0,1007,presley ,1.0,595,['presley'],595.0,69
2020-05-03,2.0,2014,lítil chicken cado,1.0,525,"['lítil', 'chicken', 'cado']",525.0,76
2020-05-03,2.0,1003,nice guy ,1.0,595,"['nice', 'guy']",595.0,63
2020-05-03,2.0,2014,lítil chicken cado,1.0,525,"['lítil', 'chicken', 'cado']",525.0,76
2020-05-03,21.0,6065,dazed,1.0,995,['daze'],995.0,15
2020-05-03,2.0,2007,parmella,1.0,1690,['parmella'],1690.0,65
2020-05-03,21.0,6079,lítil chickenado,1.0,995,"['lítil', 'chickenado']",995.0,51
2020-05-03,21.0,5001,engiferot,1.0,390,['engiferot'],390.0,6
2020-05-03,2.0,2017,lítil parmella,1.0,1050,"['lítil', 'parmella']",1050.0,66
2020-05-03,2.0,6103,mr blonde lítil,1.0,990,"['mr', 'blond', 'lítil']",990.0,60
2020-05-03,2.0,6011,lítil parmella,1.0,895,"['lítil', 'parmella']",895.0,66
2020-05-03,2.0,6105,lítil mr  blonde,1.0,895,"['lítil', 'mr', 'blond']",895.0,60
2020-05-03,21.0,6012,lítil spicy chicken,1.0,895,"['lítil', 'spici', 'chicken']",895.0,76
2020-05-03,21.0,6015,lítil nice guy,1.0,895,"['lítil', 'nice', 'guy']",895.0,64
2020-05-03,2.0,6092,lítil chicken curry,1.0,895,"['lítil', 'chicken', 'curri']",895.0,76
2020-05-03,2.0,2061,lítil elvis,1.0,895,"['lítil', 'elvi']",895.0,20
2020-05-03,21.0,2003,spicy tuna,1.0,845,"['spici', 'tuna']",845.0,77
2020-05-03,21.0,2028,jj ,1.0,595,['jj'],595.0,40
2020-05-03,21.0,2007,parmella,1.0,845,['parmella'],845.0,65
2020-05-03,21.0,1007,presley ,1.0,595,['presley'],595.0,69
2020-05-03,21.0,6026,chickencado,1.0,1195,['chickencado'],1195.0,8
2020-05-03,21.0,6032,nice guy,1.0,1195,"['nice', 'guy']",1195.0,63
2020-05-03,21.0,2005,chickencado,1.0,845,['chickencado'],845.0,8
2020-05-03,21.0,2038,hangover,1.0,845,['hangov'],845.0,30
2020-05-03,21.0,2059,elvis lítil,1.0,990,"['elvi', 'lítil']",990.0,20
2020-05-03,21.0,2060,elvis ,1.0,595,['elvi'],595.0,19
2020-05-03,21.0,2060,elvis ,1.0,595,['elvi'],595.0,19
2020-05-03,2.0,2005,chickencado,1.0,845,['chickencado'],845.0,8
2020-05-03,2.0,1001,good times ,1.0,1190,"['good', 'time']",1190.0,24
2020-05-03,2.0,1003,nice guy ,1.0,595,"['nice', 'guy']",595.0,63
2020-05-03,2.0,2001,chango,1.0,845,['chango'],845.0,6
2020-05-03,2.0,2028,jj ,1.0,595,['jj'],595.0,40
2020-05-03,21.0,1014,nice guy lítil,1.0,495,"['nice', 'guy', 'lítil']",495.0,64
2020-05-03,21.0,2026,lotta love lítil,1.0,495,"['lotta', 'love', 'lítil']",495.0,49
2020-05-03,21.0,2013,lítil spicy tuna,1.0,525,"['lítil', 'spici', 'tuna']",525.0,78
2020-05-03,21.0,2016,lítil spicy chicken,1.0,525,"['lítil', 'spici', 'chicken']",525.0,76
2020-05-03,21.0,2024,lítil spicy vegan,1.0,525,"['lítil', 'spici', 'vegan']",525.0,80
2020-05-03,2.0,2005,chickencado,1.0,845,['chickencado'],845.0,8
2020-05-03,2.0,2005,chickencado,1.0,845,['chickencado'],845.0,8
2020-05-03,2.0,1003,nice guy ,1.0,595,"['nice', 'guy']",595.0,63
2020-05-03,2.0,1003,nice guy ,1.0,595,"['nice', 'guy']",595.0,63
2020-05-03,2.0,10003,coke 0 33l,1.0,300,"['coke', '0', '33l']",300.0,12
2020-05-03,21.0,6026,chickencado,1.0,1195,['chickencado'],1195.0,8
2020-05-03,21.0,6030,good times,1.0,1195,"['good', 'time']",1195.0,24
2020-05-03,21.0,6026,chickencado,1.0,1195,['chickencado'],1195.0,8
2020-05-03,21.0,6030,good times,1.0,1195,"['good', 'time']",1195.0,24
2020-05-03,2.0,6026,chickencado,1.0,1195,['chickencado'],1195.0,8
2020-05-03,2.0,6104,mr  blonde t combó,1.0,1195,"['mr', 'blond', 't', 'combó']",1195.0,59
2020-05-03,21.0,2005,chickencado,1.0,845,['chickencado'],845.0,8
2020-05-03,21.0,2008,spicy chicken,1.0,845,"['spici', 'chicken']",845.0,75
2020-05-03,21.0,1003,nice guy ,1.0,1190,"['nice', 'guy']",1190.0,63
2020-05-03,21.0,1001,good times ,1.0,595,"['good', 'time']",595.0,24
2020-05-03,21.0,1001,good times ,1.0,595,"['good', 'time']",595.0,24
2020-05-03,21.0,1001,good times ,1.0,1190,"['good', 'time']",1190.0,24
2020-05-03,21.0,10001,coke zero 0 33l,1.0,300,"['coke', 'zero', '0', '33l']",300.0,14
2020-05-03,21.0,6029,spicy chicken,1.0,1195,"['spici', 'chicken']",1195.0,75
2020-05-03,21.0,2063,elvis kombó,1.0,1195,"['elvi', 'kombó']",1195.0,19
2020-05-03,21.0,2038,hangover,1.0,845,['hangov'],845.0,30
2020-05-03,21.0,2003,spicy tuna,1.0,845,"['spici', 'tuna']",845.0,77
2020-05-03,21.0,2060,elvis ,1.0,595,['elvi'],595.0,19
2020-05-03,21.0,2060,elvis ,1.0,595,['elvi'],595.0,19
2020-05-03,2.0,2005,chickencado,1.0,845,['chickencado'],845.0,8
2020-05-03,2.0,2005,chickencado,1.0,845,['chickencado'],845.0,8
2020-05-03,2.0,1001,good times ,1.0,595,"['good', 'time']",595.0,24
2020-05-03,2.0,1001,good times ,1.0,595,"['good', 'time']",595.0,24
2020-05-03,2.0,2008,spicy chicken,1.0,1690,"['spici', 'chicken']",1690.0,75
2020-05-03,2.0,1017,presley lítil,1.0,990,"['presley', 'lítil']",990.0,70
2020-05-03,21.0,2041,hangover kombó,1.0,1195,"['hangov', 'kombó']",1195.0,30
2020-05-03,21.0,2005,chickencado,1.0,845,['chickencado'],845.0,8
2020-05-03,21.0,2038,hangover,1.0,845,['hangov'],845.0,30
2020-05-03,21.0,2001,chango,1.0,1690,['chango'],1690.0,6
2020-05-03,21.0,1001,good times ,1.0,595,"['good', 'time']",595.0,24
2020-05-03,21.0,1001,good times ,1.0,595,"['good', 'time']",595.0,24
2020-05-04,2.0,5001,engiferot,1.0,390,['engiferot'],390.0,6
2020-05-04,2.0,2008,spicy chicken,1.0,1690,"['spici', 'chicken']",1690.0,75
2020-05-04,2.0,2008,spicy chicken,1.0,1690,"['spici', 'chicken']",1690.0,75
2020-05-04,2.0,2069,chilli tabasco,2.0,220,"['chilli', 'tabasco']",110.0,6
2020-05-04,2.0,2066,kjöt,2.0,550,['kjöt'],275.0,47
2020-05-04,2.0,2067,avókadó,2.0,440,['avókadó'],220.0,6
2020-05-04,2.0,2068,ávextir grænmeti,2.0,330,"['ávextir', 'grænmeti']",165.0,6
2020-05-04,2.0,2070,mozzarella,2.0,440,['mozzarella'],220.0,6
2020-05-04,2.0,6102,mr blonde ,1.0,1190,"['mr', 'blond']",1190.0,59
2020-05-04,2.0,2068,ávextir grænmeti,1.0,165,"['ávextir', 'grænmeti']",165.0,6
2020-05-04,21.0,6009,lítil chickencado,1.0,895,"['lítil', 'chickencado']",895.0,9
2020-05-04,21.0,2029,lítil jj,1.0,895,"['lítil', 'jj']",895.0,41
2020-05-04,2.0,6038,django,1.0,1195,['django'],1195.0,17
2020-05-04,2.0,6027,mozzado,1.0,1195,['mozzado'],1195.0,6
2020-05-04,21.0,6026,chickencado,1.0,1195,['chickencado'],1195.0,8
2020-05-04,21.0,6032,nice guy,1.0,1195,"['nice', 'guy']",1195.0,63
2020-05-04,21.0,6032,nice guy,1.0,1195,"['nice', 'guy']",1195.0,63
2020-05-04,21.0,6028,parmella,1.0,1195,['parmella'],1195.0,65
2020-05-04,2.0,6079,lítil chickenado,1.0,995,"['lítil', 'chickenado']",995.0,51
2020-05-04,2.0,6064,good times,1.0,995,"['good', 'time']",995.0,24
2020-05-04,21.0,komboman15,chickencurry   ,1.0,795,['chickencurri'],795.0,10
2020-05-04,21.0,komboman14,icelandic flirt   ,1.0,795,"['iceland', 'flirt']",795.0,36
2020-05-04,2.0,6025,spicy tuna,1.0,1195,"['spici', 'tuna']",1195.0,77
2020-05-04,2.0,2063,elvis kombó,1.0,1195,"['elvi', 'kombó']",1195.0,19
2020-05-04,2.0,komboman15,chickencurry   ,1.0,795,['chickencurri'],795.0,10
2020-05-04,2.0,komboman14,icelandic flirt   ,1.0,795,"['iceland', 'flirt']",795.0,36
2020-05-04,2.0,2027,jj lítil,1.0,990,"['jj', 'lítil']",990.0,41
2020-05-04,2.0,2029,lítil jj,1.0,895,"['lítil', 'jj']",895.0,41
2020-05-04,2.0,6011,lítil parmella,1.0,895,"['lítil', 'parmella']",895.0,66
2020-05-04,21.0,5002,djús 6pack,1.0,3490,"['djú', '6pack']",3490.0,6
2020-05-04,21.0,5002,djús 6pack,1.0,3490,"['djú', '6pack']",3490.0,6
2020-05-04,21.0,2041,hangover kombó,1.0,1195,"['hangov', 'kombó']",1195.0,30
2020-05-04,21.0,6031,dazed,1.0,1195,['daze'],1195.0,15
2020-05-04,2.0,2015,lítil mozzato,1.0,1050,"['lítil', 'mozzato']",1050.0,58
2020-05-04,2.0,2008,spicy chicken,1.0,1690,"['spici', 'chicken']",1690.0,75
2020-05-04,2.0,2060,elvis ,1.0,1190,['elvi'],1190.0,19
2020-05-04,2.0,2059,elvis lítil,1.0,990,"['elvi', 'lítil']",990.0,20
2020-05-04,2.0,1003,nice guy ,1.0,1190,"['nice', 'guy']",1190.0,63
2020-05-04,2.0,2004,spicy vegan,1.0,1690,"['spici', 'vegan']",1690.0,79
2020-05-04,2.0,2005,chickencado,1.0,1690,['chickencado'],1690.0,8
2020-05-04,2.0,4008,kaffi,1.0,440,['kaffi'],440.0,42
2020-05-04,2.0,4008,kaffi,1.0,440,['kaffi'],440.0,42
2020-05-04,21.0,komboman14,icelandic flirt   ,1.0,795,"['iceland', 'flirt']",795.0,36
2020-05-04,21.0,komboman15,chickencurry   ,1.0,795,['chickencurri'],795.0,10
2020-05-04,2.0,4008,kaffi,1.0,440,['kaffi'],440.0,42
2020-05-04,2.0,4008,kaffi,1.0,440,['kaffi'],440.0,42
2020-05-04,2.0,2005,chickencado,1.0,1690,['chickencado'],1690.0,8
2020-05-04,2.0,2004,spicy vegan,1.0,1690,"['spici', 'vegan']",1690.0,79
2020-05-04,2.0,2005,chickencado,-1.0,-1690,['chickencado'],1690.0,8
2020-05-04,2.0,2004,spicy vegan,-1.0,-1690,"['spici', 'vegan']",1690.0,79
2020-05-04,2.0,4003,caffe latte,1.0,495,"['caff', 'latt']",495.0,4
2020-05-04,2.0,4008,kaffi,-1.0,-440,['kaffi'],440.0,42
2020-05-04,2.0,4008,kaffi,-1.0,-440,['kaffi'],440.0,42
2020-05-04,21.0,6037,mr  pink,1.0,1195,"['mr', 'pink']",1195.0,61
2020-05-04,21.0,6026,chickencado,1.0,1195,['chickencado'],1195.0,8
2020-05-04,21.0,000004,lítil poki,1.0,20,"['lítil', 'poki']",20.0,50
2020-05-04,21.0,6015,lítil nice guy,1.0,806,"['lítil', 'nice', 'guy']",806.0,64
2020-05-04,21.0,6012,lítil spicy chicken,1.0,806,"['lítil', 'spici', 'chicken']",806.0,76
2020-05-04,21.0,6078,lítil chango,1.0,896,"['lítil', 'chango']",896.0,7
2020-05-04,21.0,6066,nice guy,1.0,896,"['nice', 'guy']",896.0,63
2020-05-04,21.0,6079,lítil chickenado,1.0,896,"['lítil', 'chickenado']",896.0,51
2020-05-04,21.0,1044,mk greenday,1.0,896,"['mk', 'greenday']",896.0,26
2020-05-04,21.0,6079,lítil chickenado,1.0,896,"['lítil', 'chickenado']",896.0,51
2020-05-04,21.0,6064,good times,1.0,896,"['good', 'time']",896.0,24
2020-05-04,21.0,2030,mk jj,1.0,896,"['mk', 'jj']",896.0,40
2020-05-04,21.0,6085,lítil tunacado,1.0,896,"['lítil', 'tunacado']",896.0,87
2020-05-04,21.0,6083,lítil spicy chicken,1.0,896,"['lítil', 'spici', 'chicken']",896.0,76
2020-05-04,21.0,6064,good times,1.0,896,"['good', 'time']",896.0,24
2020-05-04,21.0,6083,lítil spicy chicken,1.0,896,"['lítil', 'spici', 'chicken']",896.0,76
2020-05-04,21.0,6064,good times,1.0,896,"['good', 'time']",896.0,24
2020-05-04,21.0,1044,mk greenday,1.0,896,"['mk', 'greenday']",896.0,26
2020-05-04,21.0,6079,lítil chickenado,1.0,896,"['lítil', 'chickenado']",896.0,51
2020-05-04,21.0,1044,mk greenday,1.0,896,"['mk', 'greenday']",896.0,26
2020-05-04,21.0,6079,lítil chickenado,1.0,896,"['lítil', 'chickenado']",896.0,51
2020-05-04,21.0,6083,lítil spicy chicken,1.0,896,"['lítil', 'spici', 'chicken']",896.0,76
2020-05-04,21.0,1044,mk greenday,1.0,896,"['mk', 'greenday']",896.0,26
2020-05-04,21.0,6079,lítil chickenado,1.0,896,"['lítil', 'chickenado']",896.0,51
2020-05-04,21.0,6064,good times,1.0,896,"['good', 'time']",896.0,24
2020-05-04,21.0,6083,lítil spicy chicken,1.0,896,"['lítil', 'spici', 'chicken']",896.0,76
2020-05-04,21.0,6066,nice guy,1.0,896,"['nice', 'guy']",896.0,63
2020-05-04,2.0,komboman15,chickencurry   ,1.0,795,['chickencurri'],795.0,10
2020-05-04,2.0,komboman15,chickencurry   ,1.0,795,['chickencurri'],795.0,10
2020-05-04,2.0,komboman15,chickencurry   ,1.0,795,['chickencurri'],795.0,10
2020-05-04,2.0,komboman15,chickencurry   ,1.0,795,['chickencurri'],795.0,10
2020-05-04,2.0,komboman15,chickencurry   ,1.0,795,['chickencurri'],795.0,10
2020-05-04,2.0,komboman15,chickencurry   ,1.0,795,['chickencurri'],795.0,10
2020-05-04,2.0,komboman15,chickencurry   ,1.0,795,['chickencurri'],795.0,10
2020-05-04,2.0,komboman15,chickencurry   ,1.0,795,['chickencurri'],795.0,10
2020-05-04,2.0,komboman14,icelandic flirt   ,1.0,795,"['iceland', 'flirt']",795.0,36
2020-05-04,2.0,komboman14,icelandic flirt   ,1.0,795,"['iceland', 'flirt']",795.0,36
2020-05-04,2.0,komboman14,icelandic flirt   ,1.0,795,"['iceland', 'flirt']",795.0,36
2020-05-04,2.0,komboman14,icelandic flirt   ,1.0,795,"['iceland', 'flirt']",795.0,36
2020-05-04,2.0,komboman14,icelandic flirt   ,1.0,795,"['iceland', 'flirt']",795.0,36
2020-05-04,2.0,komboman14,icelandic flirt   ,1.0,795,"['iceland', 'flirt']",795.0,36
2020-05-04,2.0,komboman14,icelandic flirt   ,1.0,795,"['iceland', 'flirt']",795.0,36
2020-05-04,2.0,komboman14,icelandic flirt   ,1.0,795,"['iceland', 'flirt']",795.0,36
2020-05-04,21.0,6026,chickencado,1.0,1195,['chickencado'],1195.0,8
2020-05-04,21.0,6037,mr  pink,1.0,1195,"['mr', 'pink']",1195.0,61
2020-05-04,21.0,1001,good times ,1.0,1190,"['good', 'time']",1190.0,24
2020-05-04,2.0,6028,parmella,1.0,1195,['parmella'],1195.0,65
2020-05-04,2.0,6099,lotta love t combó,1.0,1195,"['lotta', 'love', 't', 'combó']",1195.0,48
2020-05-04,2.0,2076, chickencado,1.0,990,['chickencado'],990.0,8
2020-05-04,2.0,2079, spicy chicken,1.0,990,"['spici', 'chicken']",990.0,75
2020-05-04,2.0,000005, poki,1.0,40,['poki'],40.0,50
2020-05-04,21.0,6025,spicy tuna,1.0,1195,"['spici', 'tuna']",1195.0,77
2020-05-04,21.0,6039,alabama,1.0,1195,['alabama'],1195.0,0
2020-05-04,2.0,5002,djús 6pack,1.0,3490,"['djú', '6pack']",3490.0,6
2020-05-04,2.0,10002,coke light 0 33l,1.0,300,"['coke', 'light', '0', '33l']",300.0,12
2020-05-04,2.0,10006,toppur appelsínu 0 5l,1.0,300,"['toppur', 'appelsínu', '0', '5l']",300.0,82
2020-05-04,21.0,6029,spicy chicken,1.0,1195,"['spici', 'chicken']",1195.0,75
2020-05-04,21.0,6029,spicy chicken,1.0,1195,"['spici', 'chicken']",1195.0,75
2020-05-04,21.0,6032,nice guy,1.0,1195,"['nice', 'guy']",1195.0,63
2020-05-04,21.0,6032,nice guy,1.0,1195,"['nice', 'guy']",1195.0,63
2020-05-04,21.0,000004,lítil poki,1.0,20,"['lítil', 'poki']",20.0,50
2020-05-04,21.0,6026,chickencado,1.0,1195,['chickencado'],1195.0,8
2020-05-04,21.0,6030,good times,1.0,1195,"['good', 'time']",1195.0,24
2020-05-04,21.0,6030,good times,1.0,1195,"['good', 'time']",1195.0,24
2020-05-04,21.0,2041,hangover kombó,1.0,1195,"['hangov', 'kombó']",1195.0,30
2020-05-04,21.0,6026,chickencado,1.0,1195,['chickencado'],1195.0,8
2020-05-04,21.0,6033,honey bunny,1.0,1195,"['honey', 'bunni']",1195.0,34
2020-05-04,21.0,6033,honey bunny,1.0,1195,"['honey', 'bunni']",1195.0,34
2020-05-04,21.0,2041,hangover kombó,1.0,1195,"['hangov', 'kombó']",1195.0,30
2020-05-04,21.0,2008,spicy chicken,1.0,1690,"['spici', 'chicken']",1690.0,75
2020-05-04,21.0,000004,lítil poki,1.0,20,"['lítil', 'poki']",20.0,50
2020-05-04,2.0,komboman15,chickencurry   ,1.0,795,['chickencurri'],795.0,10
2020-05-04,2.0,komboman14,icelandic flirt   ,1.0,795,"['iceland', 'flirt']",795.0,36
2020-05-04,2.0,2019,lítil pescado,1.0,1050,"['lítil', 'pescado']",1050.0,68
2020-05-04,2.0,2017,lítil parmella,1.0,1050,"['lítil', 'parmella']",1050.0,66
2020-05-04,2.0,2018,pescado,1.0,1690,['pescado'],1690.0,67
2020-05-04,2.0,2015,lítil mozzato,1.0,1050,"['lítil', 'mozzato']",1050.0,58
2020-05-04,2.0,2018,pescado,1.0,1690,['pescado'],1690.0,67
2020-05-04,2.0,2003,spicy tuna,1.0,1690,"['spici', 'tuna']",1690.0,77
2020-05-04,2.0,6049,pescado,1.0,1195,['pescado'],1195.0,67
2020-05-04,2.0,6049,pescado,1.0,1195,['pescado'],1195.0,67
2020-05-04,2.0,6030,good times,1.0,1195,"['good', 'time']",1195.0,24
2020-05-04,2.0,2031,jj kombó,1.0,1195,"['jj', 'kombó']",1195.0,40
2020-05-04,2.0,2003,spicy tuna,1.0,1690,"['spici', 'tuna']",1690.0,77
2020-05-04,2.0,000005, poki,1.0,40,['poki'],40.0,50
2020-05-04,2.0,6049,pescado,1.0,1195,['pescado'],1195.0,67
2020-05-04,2.0,6038,django,1.0,1195,['django'],1195.0,17
2020-05-04,2.0,komboman15,chickencurry   ,1.0,795,['chickencurri'],795.0,10
2020-05-04,2.0,komboman14,icelandic flirt   ,1.0,795,"['iceland', 'flirt']",795.0,36
2020-05-04,2.0,komboman14,icelandic flirt   ,1.0,795,"['iceland', 'flirt']",795.0,36
2020-05-04,2.0,komboman15,chickencurry   ,1.0,795,['chickencurri'],795.0,10
2020-05-04,2.0,6024,tunacado,1.0,598,['tunacado'],598.0,86
2020-05-04,2.0,6032,nice guy,1.0,598,"['nice', 'guy']",598.0,63
2020-05-04,2.0,6030,good times,1.0,598,"['good', 'time']",598.0,24
2020-05-04,2.0,6025,spicy tuna,1.0,598,"['spici', 'tuna']",598.0,77
2020-05-04,21.0,6026,chickencado,1.0,1195,['chickencado'],1195.0,8
2020-05-04,21.0,6030,good times,1.0,1195,"['good', 'time']",1195.0,24
2020-05-04,2.0,komboman14,icelandic flirt   ,1.0,795,"['iceland', 'flirt']",795.0,36
2020-05-04,2.0,komboman14,icelandic flirt   ,1.0,795,"['iceland', 'flirt']",795.0,36
2020-05-04,2.0,komboman14,icelandic flirt   ,1.0,795,"['iceland', 'flirt']",795.0,36
2020-05-04,2.0,komboman14,icelandic flirt   ,1.0,795,"['iceland', 'flirt']",795.0,36
2020-05-04,2.0,komboman15,chickencurry   ,1.0,795,['chickencurri'],795.0,10
2020-05-04,2.0,komboman15,chickencurry   ,1.0,795,['chickencurri'],795.0,10
2020-05-04,2.0,komboman15,chickencurry   ,1.0,795,['chickencurri'],795.0,10
2020-05-04,2.0,komboman15,chickencurry   ,1.0,795,['chickencurri'],795.0,10
2020-05-04,2.0,komboman15,chickencurry   ,1.0,795,['chickencurri'],795.0,10
2020-05-04,2.0,000005, poki,1.0,40,['poki'],40.0,50
2020-05-04,2.0,2008,spicy chicken,1.0,1690,"['spici', 'chicken']",1690.0,75
2020-05-04,2.0,6011,lítil parmella,1.0,895,"['lítil', 'parmella']",895.0,66
2020-05-04,2.0,6100,lítil lotta love,1.0,895,"['lítil', 'lotta', 'love']",895.0,49
2020-05-04,2.0,2005,chickencado,1.0,1690,['chickencado'],1690.0,8
2020-05-04,2.0,2003,spicy tuna,1.0,1690,"['spici', 'tuna']",1690.0,77
2020-05-04,2.0,000004,lítil poki,1.0,20,"['lítil', 'poki']",20.0,50
2020-05-04,2.0,2041,hangover kombó,1.0,1195,"['hangov', 'kombó']",1195.0,30
2020-05-04,2.0,6032,nice guy,1.0,1195,"['nice', 'guy']",1195.0,63
2020-05-04,2.0,6026,chickencado,1.0,1195,['chickencado'],1195.0,8
2020-05-04,2.0,6032,nice guy,1.0,1195,"['nice', 'guy']",1195.0,63
2020-05-04,2.0,6028,parmella,1.0,1195,['parmella'],1195.0,65
2020-05-04,2.0,6032,nice guy,1.0,1195,"['nice', 'guy']",1195.0,63
2020-05-04,2.0,000004,lítil poki,1.0,20,"['lítil', 'poki']",20.0,50
2020-05-04,2.0,10003,coke 0 33l,1.0,300,"['coke', '0', '33l']",300.0,12
2020-05-04,21.0,6028,parmella,1.0,1195,['parmella'],1195.0,65
2020-05-04,21.0,6032,nice guy,1.0,1195,"['nice', 'guy']",1195.0,63
2020-05-04,21.0,6032,nice guy,1.0,1195,"['nice', 'guy']",1195.0,63
2020-05-04,21.0,6029,spicy chicken,1.0,1195,"['spici', 'chicken']",1195.0,75
2020-05-04,2.0,6050,lítil pescado,1.0,895,"['lítil', 'pescado']",895.0,68
2020-05-04,2.0,6081,lítil parmella,1.0,995,"['lítil', 'parmella']",995.0,66
2020-05-04,2.0,6082,lítil pescado,1.0,995,"['lítil', 'pescado']",995.0,68
2020-05-04,2.0,6101,mk lotta love,1.0,995,"['mk', 'lotta', 'love']",995.0,48
2020-05-04,2.0,6065,dazed,1.0,995,['daze'],995.0,15
2020-05-04,2.0,6082,lítil pescado,1.0,995,"['lítil', 'pescado']",995.0,68
2020-05-04,21.0,1009,django ,1.0,1190,['django'],1190.0,17
2020-05-04,21.0,1009,django ,1.0,1190,['django'],1190.0,17
2020-05-04,2.0,6080,lítil mozzto,1.0,995,"['lítil', 'mozzto']",995.0,51
2020-05-04,2.0,6101,mk lotta love,1.0,995,"['mk', 'lotta', 'love']",995.0,48
2020-05-04,2.0,komboman15,chickencurry   ,1.0,795,['chickencurri'],795.0,10
2020-05-04,2.0,komboman14,icelandic flirt   ,1.0,795,"['iceland', 'flirt']",795.0,36
2020-05-04,2.0,6026,chickencado,1.0,1195,['chickencado'],1195.0,8
2020-05-04,2.0,6032,nice guy,1.0,1195,"['nice', 'guy']",1195.0,63
2020-05-04,2.0,6030,good times,1.0,1195,"['good', 'time']",1195.0,24
2020-05-04,2.0,6028,parmella,1.0,1195,['parmella'],1195.0,65
2020-05-04,2.0,2005,chickencado,12.0,20280,['chickencado'],1690.0,8
2020-05-04,21.0,6066,nice guy,1.0,995,"['nice', 'guy']",995.0,63
